len_of_url,no_of_dots,security_sensitive_words,no_of_hyphens_in_dom,dir_len,no_of_subdir,domain_len,domain_token_count,path_token_count,ip_present,largest_domain_tok_len,avg_dom_token_len,largest_path_token_length,avg_path_token_length,suspicious tld,len_of_file,total_dots_in_file,total_delims_in_file,len_of_argument,no_of_variables,len_of_largest_variable_val,max_no_of_argum_delims,create_age(months),expiry_age(months),update_age(days),zipcode,Lable,URL
24.0,3.0,0.0,0.0,1.0,0.0,23.0,4.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.bluewatchmcfc.co.uk/
52.0,3.0,0.0,0.0,29.0,3.0,18.0,4.0,3.0,0.0,8.0,3.75,10.0,8.333333333333334,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.football.co.uk/profiles/players/john-terry/29603
65.0,4.0,0.0,0.0,43.0,3.0,19.0,2.0,3.0,0.0,15.0,9.0,32.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://styleagogotruck.com/pp/988f202e5667413e7d41e057185070c0/index/...
34.0,2.0,0.0,0.0,17.0,2.0,17.0,3.0,2.0,0.0,10.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://cursotenis.com.br/team/wellsfargo/
66.0,5.0,0.0,1.0,7.0,1.0,26.0,3.0,1.0,0.0,16.0,8.0,5.0,5.0,0.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://servicepaypal-co.myjino.ru/payuk/fd42cc34a1c4b7a02a7cb4dbe6a0f0...
31.0,2.0,0.0,0.0,1.0,0.0,30.0,3.0,0.0,0.0,17.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://pierreschocolates.storenvy.com/
29.0,1.0,0.0,1.0,15.0,2.0,14.0,2.0,2.0,0.0,10.0,6.5,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://viral-oman.com/wp-admin/user/
22.0,1.0,0.0,0.0,1.0,0.0,21.0,2.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://kadakiaenterprise.com/
24.0,3.0,0.0,0.0,1.0,0.0,23.0,4.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.prettypetals.com.my/
19.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.vaibhavind.com/
25.0,2.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,15.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.politicaltheory.info/
52.0,6.0,0.0,0.0,21.0,3.0,28.0,4.0,3.0,0.0,17.0,6.25,9.0,5.666666666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.consultoriosplaza.com.ar/old/libraries/domit/...
27.0,2.0,0.0,0.0,1.0,0.0,26.0,3.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.esotericadornments.com/
38.0,4.0,0.0,0.0,15.0,2.0,14.0,4.0,2.0,1.0,3.0,2.75,9.0,6.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://45.114.246.130/~tokas123/new/index.htm
65.0,5.0,0.0,0.0,46.0,3.0,15.0,3.0,3.0,0.0,6.0,4.333333333333333,32.0,14.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://cp88.ezyreg.com/~xjxj1038/1/44b637c1a50bc57e8118b32e354619e4/l...
18.0,2.0,0.0,0.0,8.0,1.0,10.0,3.0,1.0,0.0,3.0,2.6666666666666665,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.iol.ie/~mojos/
22.0,3.0,0.0,0.0,1.0,0.0,20.0,4.0,0.0,0.0,10.0,4.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.surreybeds.co.uk/1
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,9.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.techtutor.tv/
19.0,1.0,0.0,0.0,6.0,1.0,13.0,2.0,1.0,0.0,8.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://hwiaknwo.info/plog/
66.0,7.0,0.0,0.0,17.0,2.0,33.0,4.0,2.0,0.0,18.0,7.5,8.0,7.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://custom.gtm.idmanagedsolutions.com/custom/usaa-com/html-events.a...
22.0,2.0,0.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,13.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.theroyalstore.com/
47.0,5.0,0.0,0.0,26.0,4.0,18.0,3.0,4.0,0.0,11.0,5.333333333333333,11.0,5.25,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://amplifythis.com.au/wp-includes/js/jcrop/aol/...
26.0,3.0,0.0,0.0,8.0,1.0,11.0,3.0,1.0,0.0,4.0,3.0,6.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://apcs.edu.pl/images/dz.html
32.0,4.0,0.0,0.0,1.0,0.0,26.0,4.0,0.0,0.0,15.0,5.75,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.fruitfulkitchen.com.au/t.php
66.0,6.0,0.0,0.0,22.0,1.0,13.0,4.0,1.0,1.0,3.0,2.5,20.0,20.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://200.98.64.195/Motorola-MotoG4-16gb/f65as4dg65x4cg32as4yh6a5d4ga...
60.0,4.0,0.0,1.0,15.0,2.0,21.0,2.0,2.0,0.0,17.0,10.0,7.0,6.0,0.0,4.0,0.0,0.0,20.0,1.0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1,http://response-imessage.com/request/token/addr?token=d56c1f41-b...
66.0,5.0,0.0,0.0,33.0,4.0,23.0,3.0,4.0,0.0,15.0,7.0,8.0,7.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.theradianthotel.com/manager/includes/noises/mailbox/mailbox...
26.0,2.0,0.0,0.0,1.0,0.0,25.0,3.0,0.0,0.0,17.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.midstatesclassics.com/
66.0,5.0,0.0,0.0,40.0,2.0,18.0,3.0,2.0,0.0,10.0,5.333333333333333,32.0,18.5,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.top10filmy.com/index/74f76897a7b11fd0edd3579e988d477a/dcc54...
66.0,4.0,0.0,0.0,26.0,3.0,33.0,2.0,3.0,0.0,29.0,16.0,13.0,7.333333333333333,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://cashelnationalschoolcentenary.com/cs2/administrator/images/drop...
32.0,2.0,0.0,0.0,7.0,1.0,17.0,3.0,1.0,0.0,7.0,5.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://feeds.nbcnews.com/feeds/business
14.0,2.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,5.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.hoise.com/
20.0,2.0,0.0,2.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.dough-to-go.com/
28.0,2.0,0.0,0.0,1.0,0.0,27.0,3.0,0.0,0.0,19.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.providenceathenaeum.org/
20.0,2.0,0.0,1.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.rouge-blanc.com/
28.0,2.0,0.0,0.0,1.0,0.0,27.0,3.0,0.0,0.0,19.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.lucyssweetsurrender.com/
66.0,5.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,10.0,5.666666666666667,0.0,0.0,0.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://light.barsavto18.ru/CIBCOnline%20olbtxn%20Authentication%20Sign...
45.0,5.0,0.0,0.0,10.0,2.0,21.0,2.0,2.0,0.0,18.0,10.0,4.0,3.5,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://escueladeparapente.cl/doc/docu/really2.php...
36.0,2.0,0.0,0.0,7.0,1.0,20.0,3.0,1.0,0.0,13.0,6.0,5.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://oreidaomelete.com.br/admin/GoogleDoc
65.0,7.0,1.0,0.0,25.0,3.0,25.0,3.0,3.0,0.0,17.0,7.666666666666667,10.0,7.0,0.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.specialisttrading.com/secure/forex/nab.com.au/Log-in-to-yo...
66.0,7.0,0.0,0.0,46.0,3.0,15.0,2.0,3.0,0.0,12.0,7.0,36.0,14.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://fusionhelden.nl//images/auth.inet.ent_Logon-redirectjsp.true/au...
66.0,6.0,0.0,0.0,17.0,1.0,14.0,2.0,1.0,0.0,11.0,6.5,15.0,15.0,0.0,8.0,1.0,0.0,27.0,1.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://educavision.ca/sign_ins_survey/form.php?rand=13inboxlightaspxn....
31.0,2.0,0.0,0.0,1.0,0.0,30.0,3.0,0.0,0.0,15.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://tracesofbubbles.stormpages.com/
23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.monasterycandy.com/
59.0,4.0,0.0,0.0,43.0,2.0,13.0,2.0,2.0,0.0,9.0,6.0,32.0,20.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ippnstaff.com/document/1b9a1fccc49195fe84095789a4a69cdc/...
23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.eriecivicmusic.com/
66.0,12.0,1.0,0.0,0.0,0.0,66.0,10.0,0.0,0.0,10.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://paypal.com.signin.au.webapps.mpp.home.signin.country.unitedking...
49.0,5.0,0.0,0.0,31.0,3.0,15.0,3.0,3.0,0.0,8.0,4.333333333333333,11.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://agfactor.com.au/wp-includes/wells/editedwells/...
65.0,5.0,0.0,0.0,14.0,2.0,15.0,2.0,2.0,0.0,11.0,7.0,7.0,5.5,0.0,36.0,4.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://lifestylenl.net/usaaone/usaa/Enter%20Your%20PIN%20_%20USAA.htm...
56.0,9.0,1.0,0.0,17.0,3.0,26.0,6.0,3.0,0.0,6.0,3.5,7.0,4.333333333333333,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://hiroba.dqx.jp.isuel.usa.cc/account/app/svc/login.html...
14.0,2.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,5.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.gsdma.org/
21.0,2.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,4.0,3.3333333333333335,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://news.sky.com/business
66.0,5.0,0.0,0.0,8.0,2.0,19.0,3.0,2.0,0.0,12.0,5.666666666666667,3.0,2.5,0.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://cityofdreams.com.ua/tmp/pa/6jh79zp08x64s39l34olhn1mtb1v2mmdgc11...
21.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,9.0,4.666666666666667,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.presertec.cl/USAA
28.0,3.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,6.0,4.666666666666667,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://tapani.olkku.net/stadeng.htm
41.0,3.0,0.0,0.0,22.0,1.0,19.0,4.0,1.0,0.0,9.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.telegraph.co.uk/manchester-united-fc/
17.0,2.0,0.0,1.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.job-hunt.org/
22.0,2.0,0.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,13.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.aneliteresume.com/
27.0,5.0,0.0,0.0,1.0,0.0,26.0,6.0,0.0,0.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://hiroba.dqx.jp.ieual.usa.cc/
66.0,5.0,0.0,0.0,38.0,2.0,17.0,3.0,2.0,0.0,9.0,5.0,32.0,17.5,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.karejones.com/Doc/6c331168b1cdb864c311cc748fd9292f/verifica...
54.0,7.0,0.0,0.0,17.0,2.0,22.0,4.0,2.0,0.0,11.0,4.75,8.0,7.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.esikitchens.com.au/wp-admin/images/details.html...
19.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.britishtea.com/
49.0,6.0,1.0,0.0,23.0,3.0,19.0,4.0,3.0,0.0,8.0,4.0,7.0,6.333333333333333,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.klubkids.com.br/dex-2/upgrade/account/dave...
65.0,3.0,0.0,0.0,33.0,4.0,17.0,4.0,4.0,0.0,7.0,3.5,14.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.newsnow.co.uk/h/Sport/Football/Premier+League/Manchester+City
22.0,1.0,0.0,0.0,1.0,0.0,21.0,2.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://minnesotaplaylist.com/
37.0,2.0,0.0,0.0,17.0,2.0,20.0,3.0,2.0,0.0,13.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://justinearmani.com.br/wp-content/ksdd/
66.0,11.0,1.0,0.0,0.0,0.0,66.0,9.0,0.0,0.0,15.0,6.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://signin.ebay.de.ws.ebayisapi.dll.signin.usingssl.epc9b1bterrwrfb...
66.0,5.0,0.0,0.0,19.0,1.0,15.0,2.0,1.0,0.0,12.0,7.0,17.0,17.0,0.0,21.0,1.0,1.0,11.0,1.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://genglobalinc.ga/business-linkedin/business_linkedin.php?user=ab...
24.0,2.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://handasapc.com/htd10.html
37.0,1.0,0.0,0.0,15.0,2.0,22.0,2.0,2.0,0.0,18.0,10.5,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://legendsmotorcycles.com/home-offer/su/
22.0,2.0,0.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,13.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.resumewriters.com/
31.0,2.0,0.0,0.0,17.0,3.0,14.0,3.0,3.0,0.0,6.0,4.0,6.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.tstrun.com/grrg/geegee/plv/
66.0,4.0,1.0,4.0,0.0,0.0,66.0,2.0,0.0,0.0,43.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://service-confirm-account-information-support.ortopedistaenmerida...
18.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.hunnysoft.com/
18.0,3.0,0.0,0.0,1.0,0.0,17.0,4.0,0.0,0.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://news.google.co.in/
18.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.winestars.com/
57.0,4.0,0.0,0.0,6.0,1.0,16.0,2.0,1.0,0.0,12.0,7.5,4.0,4.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://lojabiomundo.com/peru/0c902672af83342eda97e52ad4bb7418...
17.0,2.0,0.0,1.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.no-moles.com/
66.0,4.0,0.0,0.0,47.0,3.0,16.0,2.0,3.0,0.0,12.0,7.5,32.0,14.333333333333334,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://adviseproltd.com/Include/gdoc/a4d8dc05d67daa5ab800cf95b711d0cb/...
24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.barkclothhawaii.com/
28.0,3.0,0.0,0.0,15.0,2.0,13.0,4.0,2.0,0.0,3.0,2.5,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.bbc.co.uk/news/business/
24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://linkage.rockefeller.edu/
55.0,6.0,0.0,0.0,21.0,3.0,31.0,4.0,3.0,0.0,20.0,7.0,7.0,5.666666666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.evangelistaadvogados.com.br/newdrop/deiswe/dpbx/...
66.0,5.0,0.0,0.0,40.0,2.0,18.0,3.0,2.0,0.0,10.0,5.333333333333333,32.0,18.5,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.top10filmy.com/index/233c2d9b5768b4676472c4fe0a18cc3d/9f18d...
31.0,3.0,1.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,12.0,6.333333333333333,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://calimboersrs.16mb.com/Login.htm
24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.farmingmagazine.com/
52.0,4.0,0.0,0.0,1.0,0.0,26.0,4.0,0.0,0.0,16.0,5.75,0.0,0.0,0.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.footballteamnews.co.uk/manchester-city-news.html
38.0,2.0,0.0,1.0,10.0,1.0,18.0,2.0,1.0,0.0,14.0,8.5,8.0,8.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://broadcast-live.com/business/index.html
52.0,5.0,0.0,0.0,34.0,1.0,15.0,3.0,1.0,0.0,7.0,4.333333333333333,32.0,32.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.anacola.xyz/da81c037fff171029c3729d12dce518b/...
19.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.vectorkids.com/
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,9.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.shantitea.ca/
66.0,6.0,1.0,0.0,16.0,2.0,27.0,4.0,2.0,0.0,16.0,6.0,7.0,6.5,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.buysaffrononline.com.au/dropbox/update/c66438c5ca6cc0bb5f31...
42.0,6.0,1.0,1.0,1.0,0.0,21.0,3.0,0.0,0.0,15.0,6.333333333333333,0.0,0.0,0.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://settings-policy.at.ua/confirm-page.html...
29.0,2.0,0.0,0.0,17.0,2.0,12.0,3.0,2.0,0.0,5.0,3.3333333333333335,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.jafra.ae/wp-includes/new/
62.0,6.0,0.0,1.0,31.0,4.0,19.0,3.0,4.0,0.0,11.0,5.666666666666667,9.0,6.5,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.emil-webben.com/templates/system/images/usaa1/index.php...
24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.woodfireroasted.com/
16.0,2.0,0.0,0.0,1.0,0.0,15.0,3.0,0.0,0.0,8.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.hasbeans.ca/
24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.hailshamcellars.com/
52.0,6.0,1.0,0.0,17.0,2.0,32.0,3.0,2.0,0.0,14.0,10.0,10.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://dronesolutions.maplegroupltd.com/USAA/login.inet/...
26.0,2.0,0.0,0.0,1.0,0.0,25.0,3.0,0.0,0.0,18.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://planningcommission.nic.in/
44.0,6.0,0.0,0.0,10.0,1.0,24.0,4.0,1.0,0.0,13.0,5.25,8.0,8.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.hlpremoldados.com.br/wp-admin/dropbox...
